Id,Category
334409,agreed
334412,unrelated
334414,unrelated
334416,agreed
334418,unrelated
334417,unrelated
334419,unrelated
334415,agreed
334420,agreed
334422,agreed
334425,unrelated
334421,agreed
334424,unrelated
334423,unrelated
334426,unrelated
334427,unrelated
334431,unrelated
334430,unrelated
334428,unrelated
334429,unrelated
334432,unrelated
334434,unrelated
334433,unrelated
334435,unrelated
334436,unrelated
334437,unrelated
334438,unrelated
334440,unrelated
334441,unrelated
334443,unrelated
334439,unrelated
334442,unrelated
334445,agreed
334444,unrelated
334446,unrelated
334451,agreed
334447,unrelated
334450,agreed
334452,agreed
334448,agreed
334449,agreed
334455,agreed
334454,agreed
334453,agreed
334456,agreed
334459,agreed
334457,agreed
334462,agreed
334458,agreed
334463,agreed
334460,agreed
334461,agreed
334464,unrelated
334465,unrelated
334466,unrelated
334469,unrelated
334467,unrelated
334468,agreed
334474,unrelated
334473,unrelated
334470,agreed
334472,unrelated
334471,unrelated
334477,agreed
334476,agreed
334475,agreed
334479,unrelated
334480,agreed
334481,unrelated
334478,agreed
334482,unrelated
334483,unrelated
334486,unrelated
334484,unrelated
334489,unrelated
334485,unrelated
334487,unrelated
334490,unrelated
334488,unrelated
334491,unrelated
334493,unrelated
334492,unrelated
334494,unrelated
334498,unrelated
334495,unrelated
334496,unrelated
334497,unrelated
334500,unrelated
334501,unrelated
334502,unrelated
334499,unrelated
334503,unrelated
334506,unrelated
334504,unrelated
334505,unrelated
334508,unrelated
334507,unrelated
334510,unrelated
334511,unrelated
334512,unrelated
334513,unrelated
334514,unrelated
334515,agreed
334517,agreed
334509,agreed
334516,unrelated
334518,unrelated
334522,unrelated
334519,agreed
334520,unrelated
334524,agreed
334521,agreed
334523,unrelated
334525,agreed
334528,unrelated
334530,unrelated
334527,agreed
334526,unrelated
334531,unrelated
334532,agreed
334534,unrelated
334529,agreed
334533,unrelated
334541,agreed
334542,unrelated
334535,agreed
334543,unrelated
334537,unrelated
334539,agreed
334536,unrelated
334540,agreed
334538,unrelated
334544,unrelated
334546,agreed
334547,unrelated
334550,unrelated
334553,unrelated
334548,unrelated
334551,unrelated
334549,unrelated
334552,agreed
334545,unrelated
334555,unrelated
334556,unrelated
334558,unrelated
334559,unrelated
334554,agreed
334557,unrelated
334563,unrelated
334560,unrelated
334562,unrelated
334561,unrelated
334564,unrelated
334567,unrelated
334570,unrelated
334572,agreed
334571,unrelated
334568,unrelated
334565,unrelated
334566,unrelated
334575,agreed
334569,unrelated
334573,unrelated
334578,agreed
334580,unrelated
334576,agreed
334577,unrelated
334581,unrelated
334584,unrelated
334582,agreed
334583,agreed
334574,agreed
334585,agreed
334579,agreed
334587,agreed
334588,agreed
334590,agreed
334589,unrelated
334591,unrelated
334586,unrelated
334592,agreed
334596,unrelated
334594,agreed
334593,agreed
334595,agreed
334597,unrelated
334599,unrelated
334598,agreed
334603,unrelated
334600,unrelated
334601,unrelated
334605,unrelated
334604,unrelated
334602,unrelated
334606,agreed
334607,agreed
334609,unrelated
334608,agreed
334610,unrelated
334613,unrelated
334612,unrelated
334611,unrelated
334616,agreed
334615,agreed
334614,agreed
334619,agreed
334618,agreed
334620,agreed
334621,agreed
334617,agreed
334624,agreed
334623,agreed
334622,agreed
334626,agreed
334628,agreed
334627,agreed
334625,unrelated
334630,agreed
334629,agreed
334632,unrelated
334631,agreed
334633,unrelated
334636,unrelated
334637,agreed
334634,unrelated
334639,agreed
334635,unrelated
334638,agreed
334640,agreed
334641,agreed
334642,unrelated
334644,unrelated
334643,unrelated
334649,unrelated
334646,unrelated
334647,unrelated
334648,unrelated
334651,agreed
334650,unrelated
334645,agreed
334653,unrelated
334652,agreed
334654,unrelated
334656,unrelated
334658,unrelated
334655,unrelated
334657,unrelated
334659,unrelated
334660,unrelated
334663,unrelated
334662,unrelated
334661,unrelated
334664,unrelated
334665,unrelated
334668,unrelated
334667,unrelated
334669,unrelated
334673,agreed
334671,unrelated
334672,unrelated
334666,unrelated
334670,unrelated
334674,unrelated
334676,unrelated
334677,unrelated
334675,unrelated
334680,agreed
334678,agreed
334681,unrelated
334682,unrelated
334683,agreed
334684,unrelated
334679,agreed
334685,agreed
334686,unrelated
334688,agreed
334687,agreed
334690,agreed
334689,agreed
334691,unrelated
334692,unrelated
334694,unrelated
334693,unrelated
334696,unrelated
334695,unrelated
334697,unrelated
334699,unrelated
334698,unrelated
334702,agreed
334700,unrelated
334701,unrelated
334705,agreed
334704,agreed
334707,agreed
334708,unrelated
334706,agreed
334703,agreed
334710,unrelated
334711,unrelated
334712,unrelated
334709,agreed
334714,unrelated
334713,agreed
334715,unrelated
334716,agreed
334718,agreed
334719,unrelated
334717,unrelated
334721,unrelated
334720,unrelated
334725,unrelated
334724,agreed
334722,unrelated
334723,unrelated
334726,agreed
334728,agreed
334729,unrelated
334731,unrelated
334730,unrelated
334727,unrelated
334735,unrelated
334732,unrelated
334734,unrelated
334736,unrelated
334738,unrelated
334737,agreed
334733,agreed
334740,unrelated
334739,unrelated
334741,unrelated
334743,agreed
334745,agreed
334746,agreed
334744,agreed
334742,unrelated
334748,agreed
334747,agreed
334749,unrelated
334750,unrelated
334754,unrelated
334753,agreed
334752,agreed
334756,agreed
334755,unrelated
334751,unrelated
334758,agreed
334757,agreed
334761,agreed
334760,agreed
334759,agreed
334764,agreed
334762,agreed
334765,agreed
334763,agreed
334768,agreed
334766,agreed
334767,agreed
334769,unrelated
334770,agreed
334773,agreed
334772,agreed
334771,agreed
334774,agreed
334776,agreed
334777,agreed
334779,agreed
334775,agreed
334778,agreed
334780,unrelated
334782,unrelated
334783,agreed
334785,agreed
334781,unrelated
334786,unrelated
334784,unrelated
334788,agreed
334787,agreed
334789,unrelated
334792,agreed
334796,agreed
334791,agreed
334795,unrelated
334794,agreed
334793,agreed
334790,agreed
334797,unrelated
334798,agreed
334803,agreed
334799,agreed
334804,unrelated
334802,agreed
334800,unrelated
334801,agreed
334805,agreed
334806,unrelated
334807,unrelated
334808,agreed
334811,agreed
334809,agreed
334813,agreed
334812,agreed
334814,agreed
334810,unrelated
334815,unrelated
334816,unrelated
334818,agreed
334819,unrelated
334817,unrelated
334821,unrelated
334820,unrelated
334822,unrelated
334825,unrelated
334823,unrelated
334824,unrelated
334827,unrelated
334826,unrelated
334828,unrelated
334829,unrelated
334830,agreed
334831,unrelated
334834,agreed
334833,unrelated
334832,agreed
334836,agreed
334835,agreed
334838,agreed
334837,agreed
334840,agreed
334839,agreed
334841,agreed
334842,agreed
334843,agreed
334845,unrelated
334847,agreed
334844,agreed
334846,agreed
334848,agreed
334851,agreed
334849,agreed
334850,agreed
334853,unrelated
334854,agreed
334852,unrelated
334855,agreed
334857,agreed
334858,agreed
334859,agreed
334856,unrelated
334860,agreed
334861,agreed
334863,agreed
334862,agreed
334864,agreed
334868,agreed
334865,agreed
334867,agreed
334866,agreed
334869,agreed
334872,agreed
334873,agreed
334870,agreed
334875,agreed
334871,agreed
334877,agreed
334876,agreed
334879,unrelated
334874,agreed
334878,unrelated
334880,unrelated
334881,unrelated
334883,unrelated
334882,agreed
334884,unrelated
334885,unrelated
334887,unrelated
334890,unrelated
334886,unrelated
334888,unrelated
334891,unrelated
334889,unrelated
334892,unrelated
334895,unrelated
334893,unrelated
334894,unrelated
334897,unrelated
334896,unrelated
334899,unrelated
334900,unrelated
334898,unrelated
334903,unrelated
334902,unrelated
334901,agreed
334907,unrelated
334904,unrelated
334908,agreed
334905,agreed
334906,agreed
334909,agreed
334910,agreed
334911,unrelated
334912,unrelated
334916,agreed
334915,unrelated
334914,unrelated
334920,unrelated
334913,unrelated
334917,agreed
334919,agreed
334918,unrelated
334921,unrelated
334923,unrelated
334924,agreed
334922,unrelated
334925,unrelated
334926,unrelated
334928,unrelated
334931,unrelated
334932,unrelated
334927,unrelated
334929,unrelated
334934,unrelated
334933,unrelated
334936,agreed
334935,unrelated
334937,unrelated
334938,agreed
334941,agreed
334939,agreed
334942,agreed
334943,unrelated
334940,unrelated
334945,unrelated
334930,unrelated
334944,unrelated
334950,agreed
334948,unrelated
334951,agreed
334947,unrelated
334946,unrelated
334952,unrelated
334949,unrelated
334953,agreed
334954,agreed
334956,agreed
334957,agreed
334955,agreed
334959,agreed
334960,agreed
334958,agreed
334961,unrelated
334963,unrelated
334965,unrelated
334967,unrelated
334962,unrelated
334964,unrelated
334966,unrelated
334969,unrelated
334970,unrelated
334971,unrelated
334973,unrelated
334968,unrelated
334972,unrelated
334974,unrelated
334975,unrelated
334978,unrelated
334979,unrelated
334983,unrelated
334981,unrelated
334977,unrelated
334976,unrelated
334980,unrelated
334982,unrelated
334984,unrelated
334985,unrelated
334988,unrelated
334986,unrelated
334987,unrelated
334991,unrelated
334989,unrelated
334994,unrelated
334990,unrelated
334993,unrelated
334992,unrelated
334996,unrelated
334997,unrelated
334999,unrelated
335000,unrelated
334995,unrelated
334998,unrelated
335001,unrelated
335002,unrelated
335003,unrelated
335005,unrelated
335004,unrelated
335006,unrelated
335009,unrelated
335007,unrelated
335010,unrelated
335008,unrelated
335011,agreed
335013,unrelated
335012,unrelated
335015,unrelated
335016,unrelated
335014,unrelated
335018,unrelated
335020,unrelated
335023,unrelated
335022,unrelated
335021,disagreed
335026,disagreed
335017,unrelated
335019,unrelated
335024,unrelated
335027,unrelated
335025,unrelated
335029,unrelated
335028,unrelated
335030,unrelated
335034,unrelated
335031,unrelated
335032,unrelated
335035,unrelated
335033,unrelated
335036,unrelated
335038,unrelated
335039,unrelated
335037,unrelated
335042,unrelated
335040,unrelated
335044,unrelated
335041,unrelated
335045,unrelated
335046,unrelated
335047,agreed
335043,unrelated
335051,agreed
335050,agreed
335048,unrelated
335049,unrelated
335054,agreed
335052,agreed
335053,agreed
335055,agreed
335057,agreed
335056,agreed
335061,unrelated
335063,unrelated
335058,unrelated
335062,unrelated
335060,unrelated
335064,agreed
335059,unrelated
335065,unrelated
335067,unrelated
335069,unrelated
335068,unrelated
335066,unrelated
335070,unrelated
335073,agreed
335074,agreed
335071,unrelated
335072,agreed
335077,unrelated
335075,unrelated
335078,unrelated
335079,unrelated
335080,unrelated
335082,unrelated
335081,unrelated
335076,unrelated
335083,unrelated
335087,unrelated
335085,unrelated
335084,unrelated
335086,unrelated
335088,unrelated
335089,unrelated
335092,unrelated
335090,unrelated
335091,unrelated
335093,unrelated
335096,unrelated
335098,unrelated
335094,unrelated
335097,unrelated
335095,unrelated
335100,agreed
335099,unrelated
335102,unrelated
335101,unrelated
335103,unrelated
335104,unrelated
335106,unrelated
335105,unrelated
335109,unrelated
335108,unrelated
335113,unrelated
335112,unrelated
335107,unrelated
335110,unrelated
335115,unrelated
335111,unrelated
335114,unrelated
335116,unrelated
335118,unrelated
335117,unrelated
335119,unrelated
335120,unrelated
335121,unrelated
335122,unrelated
335128,unrelated
335123,unrelated
335127,unrelated
335124,unrelated
335126,unrelated
335125,unrelated
335129,unrelated
335131,unrelated
335132,unrelated
335133,unrelated
335134,unrelated
335135,unrelated
335130,unrelated
335136,unrelated
335137,unrelated
335138,unrelated
335139,unrelated
335143,unrelated
335142,unrelated
335144,unrelated
335141,unrelated
335140,unrelated
335145,unrelated
335146,unrelated
335147,unrelated
335148,unrelated
335149,unrelated
335150,unrelated
335152,unrelated
335154,unrelated
335153,unrelated
335158,unrelated
335151,unrelated
335155,unrelated
335157,unrelated
335156,unrelated
335159,unrelated
335160,unrelated
335166,unrelated
335161,unrelated
335162,unrelated
335163,unrelated
335167,unrelated
335164,unrelated
335165,unrelated
335169,unrelated
335168,unrelated
335171,unrelated
335172,unrelated
335173,unrelated
335176,unrelated
335174,unrelated
335170,unrelated
335177,unrelated
335175,unrelated
335179,unrelated
335180,unrelated
335181,unrelated
335178,unrelated
335184,agreed
335182,unrelated
335186,agreed
335183,agreed
335185,unrelated
335187,unrelated
335188,unrelated
335189,unrelated
335191,agreed
335190,agreed
335192,unrelated
335193,unrelated
335196,unrelated
335198,unrelated
335199,unrelated
335200,unrelated
335197,unrelated
335195,unrelated
335201,agreed
335194,unrelated
335203,unrelated
335202,agreed
335207,unrelated
335204,unrelated
335210,disagreed
335206,unrelated
335211,unrelated
335205,unrelated
335208,unrelated
335209,unrelated
335213,unrelated
335215,agreed
335214,unrelated
335216,agreed
335217,agreed
335218,agreed
335220,unrelated
335212,unrelated
335219,agreed
335221,unrelated
335222,unrelated
335224,unrelated
335227,agreed
335226,agreed
335223,unrelated
335229,agreed
335230,unrelated
335228,agreed
335225,unrelated
335233,disagreed
335232,unrelated
335231,unrelated
335235,disagreed
335234,disagreed
335236,unrelated
335239,unrelated
335241,unrelated
335237,unrelated
335238,unrelated
335242,unrelated
335240,unrelated
335243,unrelated
335245,unrelated
335244,unrelated
335246,agreed
335248,unrelated
335247,unrelated
335249,unrelated
335250,unrelated
335252,unrelated
335251,unrelated
335257,agreed
335255,agreed
335253,unrelated
335254,unrelated
335256,agreed
335258,agreed
335259,unrelated
335262,agreed
335260,agreed
335261,agreed
335264,unrelated
335263,unrelated
335265,agreed
335266,agreed
335270,unrelated
335268,unrelated
335267,agreed
335269,unrelated
335271,agreed
335273,agreed
335274,agreed
335272,agreed
335277,agreed
335276,agreed
335281,agreed
335280,agreed
335278,agreed
335275,agreed
335282,agreed
335279,agreed
335284,agreed
335283,agreed
335287,agreed
335285,agreed
335286,agreed
335289,agreed
335291,agreed
335290,unrelated
335288,agreed
335292,agreed
335295,agreed
335296,agreed
335293,agreed
335297,unrelated
335294,agreed
335300,unrelated
335298,unrelated
335299,unrelated
335301,unrelated
335302,unrelated
335304,unrelated
335303,unrelated
335307,unrelated
335308,unrelated
335310,agreed
335306,unrelated
335305,unrelated
335309,agreed
335313,agreed
335311,agreed
335312,agreed
335314,agreed
335315,agreed
335320,agreed
335316,agreed
335317,agreed
335321,disagreed
335319,unrelated
335318,agreed
335322,agreed
335325,disagreed
335326,unrelated
335324,agreed
335323,agreed
335327,unrelated
335328,unrelated
335330,unrelated
335329,unrelated
335331,agreed
335334,unrelated
335333,unrelated
335335,agreed
335332,agreed
335337,unrelated
335340,disagreed
335339,unrelated
335338,unrelated
335336,unrelated
335342,disagreed
335341,agreed
335343,unrelated
335344,unrelated
335345,disagreed
335346,unrelated
335348,agreed
335350,agreed
335349,agreed
335352,agreed
335351,unrelated
335347,agreed
335353,agreed
335357,unrelated
335354,agreed
335355,unrelated
335358,unrelated
335356,unrelated
335361,unrelated
335359,unrelated
335360,unrelated
335362,unrelated
335364,unrelated
335365,unrelated
335366,unrelated
335363,unrelated
335369,agreed
335367,disagreed
335370,agreed
335368,agreed
335373,agreed
335372,agreed
335374,disagreed
335371,agreed
335375,unrelated
335376,unrelated
335377,unrelated
335379,unrelated
335378,unrelated
335382,unrelated
335383,unrelated
335381,unrelated
335386,unrelated
335384,unrelated
335385,unrelated
335387,unrelated
335380,unrelated
335389,unrelated
335388,unrelated
335393,unrelated
335391,unrelated
335392,unrelated
335394,unrelated
335390,unrelated
335395,unrelated
335397,unrelated
335396,unrelated
335399,unrelated
335398,unrelated
335400,unrelated
335403,unrelated
335402,unrelated
335401,unrelated
335406,unrelated
335404,unrelated
335408,unrelated
335409,unrelated
335407,unrelated
335405,unrelated
335410,unrelated
335413,unrelated
335414,unrelated
335411,unrelated
335415,unrelated
335412,unrelated
335419,unrelated
335416,unrelated
335417,unrelated
335418,unrelated
335420,unrelated
335422,unrelated
335421,unrelated
335424,unrelated
335423,unrelated
335427,unrelated
335426,unrelated
335428,unrelated
335429,unrelated
335430,unrelated
335431,unrelated
335425,unrelated
335432,unrelated
335434,unrelated
335436,unrelated
335435,unrelated
335433,unrelated
335437,unrelated
335438,unrelated
335440,unrelated
335439,unrelated
335441,unrelated
335443,unrelated
335445,unrelated
335444,unrelated
335446,unrelated
335448,unrelated
335442,unrelated
335447,unrelated
335449,unrelated
335450,unrelated
335453,unrelated
335452,unrelated
335454,unrelated
335451,unrelated
335455,unrelated
335460,unrelated
335457,unrelated
335459,unrelated
335456,unrelated
335458,unrelated
335463,unrelated
335462,agreed
335461,unrelated
335464,agreed
335465,unrelated
335467,agreed
335466,unrelated
335469,unrelated
335470,unrelated
335474,unrelated
335472,unrelated
335471,unrelated
335468,unrelated
335473,unrelated
335475,unrelated
335476,unrelated
335478,unrelated
335477,unrelated
335480,unrelated
335479,unrelated
335483,agreed
335484,agreed
335481,unrelated
335482,agreed
335485,unrelated
335486,unrelated
335487,agreed
335488,agreed
335492,agreed
335490,unrelated
335493,agreed
335489,unrelated
335491,agreed
335496,agreed
335495,agreed
335494,agreed
335497,agreed
335500,agreed
335499,agreed
335498,agreed
335501,agreed
335502,unrelated
335504,unrelated
335503,unrelated
335505,unrelated
335506,unrelated
335508,unrelated
335507,unrelated
335510,unrelated
335511,unrelated
335513,unrelated
335512,unrelated
335514,unrelated
335509,unrelated
335517,unrelated
335515,unrelated
335516,unrelated
335518,disagreed
335519,unrelated
335520,unrelated
335523,unrelated
335522,unrelated
335521,unrelated
335524,unrelated
335526,disagreed
335525,unrelated
335527,disagreed
335528,disagreed
335529,disagreed
335530,disagreed
335532,unrelated
335534,unrelated
335531,unrelated
335533,unrelated
335535,unrelated
335536,unrelated
335537,unrelated
335538,unrelated
335539,disagreed
335540,disagreed
335542,disagreed
335541,disagreed
335544,unrelated
335547,unrelated
335545,unrelated
335543,unrelated
335546,unrelated
335548,unrelated
335551,unrelated
335549,unrelated
335554,unrelated
335552,unrelated
335550,unrelated
335555,unrelated
335553,unrelated
335558,agreed
335557,unrelated
335556,unrelated
335560,agreed
335562,agreed
335559,agreed
335561,agreed
335563,agreed
335564,agreed
335565,agreed
335566,agreed
335567,unrelated
335568,agreed
335570,agreed
335569,agreed
335571,agreed
335574,agreed
335573,agreed
335572,unrelated
335575,unrelated
335577,unrelated
335576,unrelated
335579,unrelated
335581,unrelated
335578,unrelated
335584,unrelated
335580,unrelated
335582,unrelated
335586,agreed
335583,unrelated
335585,unrelated
335590,agreed
335588,agreed
335589,agreed
335587,unrelated
335593,unrelated
335591,agreed
335592,unrelated
335594,unrelated
335595,unrelated
335597,unrelated
335596,unrelated
335601,agreed
335600,agreed
335603,unrelated
335598,unrelated
335602,unrelated
335604,unrelated
335599,unrelated
335605,unrelated
335606,unrelated
335610,unrelated
335609,unrelated
335608,unrelated
335607,unrelated
335614,agreed
335611,unrelated
335613,unrelated
335616,unrelated
335612,unrelated
335615,unrelated
335617,unrelated
335618,unrelated
335621,unrelated
335619,unrelated
335622,unrelated
335620,agreed
335625,unrelated
335623,unrelated
335628,unrelated
335626,unrelated
335627,unrelated
335624,unrelated
335630,unrelated
335629,unrelated
335633,agreed
335632,agreed
335635,agreed
335638,unrelated
335636,agreed
335637,unrelated
335639,unrelated
335640,unrelated
335634,agreed
335642,unrelated
335644,unrelated
335641,unrelated
335643,agreed
335647,agreed
335649,unrelated
335645,agreed
335646,agreed
335650,unrelated
335654,unrelated
335648,agreed
335651,agreed
335652,unrelated
335655,unrelated
335658,unrelated
335656,unrelated
335653,unrelated
335657,agreed
335662,agreed
335660,agreed
335661,agreed
335659,agreed
335663,unrelated
335664,unrelated
335665,agreed
335667,agreed
335669,agreed
335666,agreed
335672,agreed
335668,unrelated
335670,agreed
335673,unrelated
335671,agreed
335675,agreed
335677,unrelated
335678,unrelated
335680,unrelated
335679,unrelated
335676,unrelated
335682,agreed
335684,agreed
335674,agreed
335681,unrelated
335683,agreed
335685,unrelated
335686,agreed
335688,unrelated
335687,unrelated
335689,agreed
335691,unrelated
335690,agreed
335693,agreed
335694,agreed
335696,unrelated
335695,unrelated
335692,agreed
335697,unrelated
335698,unrelated
335699,unrelated
335701,unrelated
335702,unrelated
335700,unrelated
335705,unrelated
335706,unrelated
335704,unrelated
335703,unrelated
335707,unrelated
335709,unrelated
335710,unrelated
335713,unrelated
335708,unrelated
335712,unrelated
335711,unrelated
335714,unrelated
335715,unrelated
335716,unrelated
335717,unrelated
335718,unrelated
335719,unrelated
335720,unrelated
335721,unrelated
335723,unrelated
335722,unrelated
335726,unrelated
335725,unrelated
335724,unrelated
335729,unrelated
335727,unrelated
335728,unrelated
335731,unrelated
335730,unrelated
335732,disagreed
335733,unrelated
335734,unrelated
335735,unrelated
335736,agreed
335737,agreed
335738,agreed
335740,unrelated
335741,unrelated
335742,unrelated
335739,unrelated
335743,unrelated
335746,unrelated
335745,unrelated
335747,unrelated
335748,unrelated
335744,unrelated
335749,unrelated
335750,unrelated
335752,agreed
335751,agreed
335754,agreed
335753,agreed
335757,agreed
335756,agreed
335755,agreed
335759,unrelated
335758,agreed
335760,unrelated
335761,unrelated
335763,unrelated
335762,unrelated
335767,agreed
335764,unrelated
335765,unrelated
335766,unrelated
335768,unrelated
335769,unrelated
335775,agreed
335773,unrelated
335771,unrelated
335772,unrelated
335770,agreed
335776,agreed
335774,unrelated
335777,agreed
335778,agreed
335779,agreed
335780,agreed
335784,agreed
335781,agreed
335783,unrelated
335782,agreed
335787,unrelated
335786,agreed
335785,agreed
335788,unrelated
335790,agreed
335793,unrelated
335791,agreed
335789,unrelated
335796,unrelated
335795,unrelated
335797,unrelated
335792,unrelated
335798,unrelated
335794,unrelated
335800,unrelated
335801,unrelated
335799,unrelated
335802,unrelated
335805,unrelated
335804,unrelated
335803,unrelated
335807,unrelated
335809,unrelated
335810,unrelated
335808,unrelated
335806,unrelated
335812,unrelated
335811,unrelated
335813,unrelated
335814,unrelated
335815,unrelated
335818,unrelated
335816,unrelated
335819,unrelated
335821,disagreed
335820,unrelated
335823,unrelated
335822,unrelated
335817,unrelated
335824,unrelated
335825,unrelated
335826,unrelated
335831,unrelated
335830,unrelated
335829,unrelated
335827,unrelated
335828,unrelated
335834,unrelated
335835,unrelated
335833,unrelated
335836,unrelated
335832,unrelated
335837,unrelated
335839,unrelated
335840,unrelated
335842,unrelated
335844,unrelated
335841,unrelated
335843,unrelated
335845,agreed
335846,agreed
335847,unrelated
335838,unrelated
335848,unrelated
335849,unrelated
335852,unrelated
335850,agreed
335853,unrelated
335851,unrelated
335854,unrelated
335858,unrelated
335857,disagreed
335855,unrelated
335856,unrelated
335859,unrelated
335860,unrelated
335861,unrelated
335862,unrelated
335866,unrelated
335863,unrelated
335865,unrelated
335867,unrelated
335864,unrelated
335870,unrelated
335871,unrelated
335868,unrelated
335869,unrelated
335872,unrelated
335874,unrelated
335873,unrelated
335876,unrelated
335875,unrelated
335877,unrelated
335879,unrelated
335878,unrelated
335880,unrelated
335881,unrelated
335883,unrelated
335882,unrelated
335886,unrelated
335887,unrelated
335885,unrelated
335889,unrelated
335884,unrelated
335888,unrelated
335890,unrelated
335891,unrelated
335892,unrelated
335893,unrelated
335894,unrelated
335898,unrelated
335896,unrelated
335897,unrelated
335895,unrelated
335899,unrelated
335903,unrelated
335900,unrelated
335901,unrelated
335906,unrelated
335905,unrelated
335904,unrelated
335908,unrelated
335907,unrelated
335902,unrelated
335909,unrelated
335912,unrelated
335913,unrelated
335915,unrelated
335910,disagreed
335914,unrelated
335911,disagreed
335917,disagreed
335916,unrelated
335918,unrelated
335919,unrelated
335921,disagreed
335922,unrelated
335920,disagreed
335924,disagreed
335923,disagreed
335925,disagreed
335927,unrelated
335926,unrelated
335929,unrelated
335930,unrelated
335931,unrelated
335933,unrelated
335932,unrelated
335936,unrelated
335934,unrelated
335935,unrelated
335937,disagreed
335939,unrelated
335938,unrelated
335940,unrelated
335941,unrelated
335946,unrelated
335943,agreed
335942,agreed
335944,agreed
335945,agreed
335947,unrelated
335928,unrelated
335948,unrelated
335949,unrelated
335950,unrelated
335951,unrelated
335952,unrelated
335958,unrelated
335956,unrelated
335954,unrelated
335953,unrelated
335955,unrelated
335957,unrelated
335959,unrelated
335961,unrelated
335960,unrelated
335962,disagreed
335963,disagreed
335965,unrelated
335967,agreed
335964,unrelated
335968,unrelated
335966,agreed
335970,unrelated
335972,unrelated
335971,agreed
335969,unrelated
335975,agreed
335976,unrelated
335978,unrelated
335977,unrelated
335973,unrelated
335974,agreed
335979,unrelated
335981,agreed
335980,agreed
335982,agreed
335983,agreed
335985,unrelated
335984,unrelated
335986,unrelated
335987,unrelated
335988,unrelated
335989,unrelated
335991,disagreed
335990,disagreed
335993,unrelated
335996,unrelated
335992,disagreed
335995,disagreed
335994,unrelated
335999,unrelated
335997,unrelated
335998,unrelated
336000,unrelated
336002,unrelated
336001,unrelated
336003,unrelated
336006,unrelated
336004,unrelated
336007,unrelated
336005,unrelated
336008,unrelated
336009,unrelated
336010,unrelated
336012,unrelated
336011,unrelated
336014,unrelated
336013,unrelated
336015,unrelated
336017,unrelated
336016,unrelated
336020,agreed
336019,unrelated
336021,agreed
336024,unrelated
336023,unrelated
336018,agreed
336022,unrelated
336025,unrelated
336028,unrelated
336027,unrelated
336026,unrelated
336032,unrelated
336030,unrelated
336029,unrelated
336031,unrelated
336033,unrelated
336034,unrelated
336035,disagreed
336036,unrelated
336038,unrelated
336037,unrelated
336042,unrelated
336043,unrelated
336039,unrelated
336041,unrelated
336040,unrelated
336044,unrelated
336047,unrelated
336045,unrelated
336046,unrelated
336049,unrelated
336048,unrelated
336050,unrelated
336053,unrelated
336051,unrelated
336052,unrelated
336054,unrelated
336056,unrelated
336060,unrelated
336059,unrelated
336062,unrelated
336058,unrelated
336055,unrelated
336057,unrelated
336061,unrelated
336064,agreed
336065,unrelated
336066,unrelated
336063,unrelated
336069,unrelated
336067,unrelated
336068,agreed
336070,unrelated
336071,unrelated
336072,unrelated
336077,agreed
336073,unrelated
336075,unrelated
336074,unrelated
336076,unrelated
336080,unrelated
336079,unrelated
336082,unrelated
336081,unrelated
336078,unrelated
336084,unrelated
336085,unrelated
336083,unrelated
336087,unrelated
336088,unrelated
336086,unrelated
336093,unrelated
336089,unrelated
336090,unrelated
336092,unrelated
336091,unrelated
336097,unrelated
336095,unrelated
336096,unrelated
336098,unrelated
336100,unrelated
336094,unrelated
336099,unrelated
336102,unrelated
336103,unrelated
336101,unrelated
336105,unrelated
336106,unrelated
336104,unrelated
336107,unrelated
336110,unrelated
336111,unrelated
336108,unrelated
336112,unrelated
336109,unrelated
336116,unrelated
336115,unrelated
336113,unrelated
336117,unrelated
336120,unrelated
336121,unrelated
336114,unrelated
336118,unrelated
336122,unrelated
336119,unrelated
336123,unrelated
336126,unrelated
336124,unrelated
336125,unrelated
336128,unrelated
336127,unrelated
336129,unrelated
336133,unrelated
336131,unrelated
336132,unrelated
336130,unrelated
336136,unrelated
336135,unrelated
336137,unrelated
336134,unrelated
336139,unrelated
336138,unrelated
336142,unrelated
336140,unrelated
336141,unrelated
336143,unrelated
336144,unrelated
336145,unrelated
336147,unrelated
336146,unrelated
336149,unrelated
336152,unrelated
336153,unrelated
336148,unrelated
336151,unrelated
336150,unrelated
336154,unrelated
336156,unrelated
336157,unrelated
336155,unrelated
336158,disagreed
336160,disagreed
336159,unrelated
336162,agreed
336161,unrelated
336164,unrelated
336163,unrelated
336189,unrelated
336191,unrelated
336188,unrelated
336192,unrelated
336194,unrelated
336190,unrelated
336193,unrelated
336195,unrelated
336198,unrelated
336197,unrelated
336199,unrelated
336196,unrelated
336200,unrelated
336203,unrelated
336202,unrelated
336201,unrelated
336204,unrelated
336206,disagreed
336205,disagreed
336209,disagreed
336210,unrelated
336213,unrelated
336211,unrelated
336214,unrelated
336207,unrelated
336208,unrelated
336212,unrelated
336216,unrelated
336215,unrelated
336217,unrelated
336218,unrelated
336220,unrelated
336219,unrelated
336221,unrelated
336224,unrelated
336223,unrelated
336222,unrelated
336226,unrelated
336225,unrelated
336231,unrelated
336227,unrelated
336230,unrelated
336232,unrelated
336228,unrelated
336229,unrelated
336233,unrelated
336235,unrelated
336234,unrelated
336236,disagreed
336237,unrelated
336240,unrelated
336241,unrelated
336239,unrelated
336242,unrelated
336243,unrelated
